MarkettypeID	TradingDate	Portfolios	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2	RMW1	RMW2	CMA1	CMA2
P9709	2006-02-20	2	-.001048	-.000048	-.002533	-.003556	.004309	.005925	.001053	.001709	-.001557	-.002172
P9709	2006-02-20	3	-.001048	-.000048	.000309	.000151	.003711	.004894	.000849	.001267	-.001779	-.002662
P9709	2006-02-20	1	-.001048	-.000048	-.002322	-.003161	.007147	.009527	.004719	.005612	.002404	.000862
P9709	2006-02-17	2	-.003048	-.002048	-.003712	-.005033	.003911	.004860	.002133	.002042	-.000767	-.000636
P9709	2006-02-17	1	-.003048	-.002048	-.003537	-.004870	.003524	.004017	-.000307	-.000479	-.002423	-.002254
P9709	2006-02-17	3	-.003048	-.002048	-.001304	-.002174	.004578	.004443	.002715	.002311	.000613	.000818
P9709	2006-02-16	1	-.026048	-.025048	-.003996	-.004010	-.000400	-.001050	-.000299	-.001014	.002555	.001522
P9709	2006-02-16	3	-.026048	-.025048	-.003966	-.003857	-.001248	-.001815	-.000379	-.000735	.002755	.002967
P9709	2006-02-16	2	-.026048	-.025048	-.004554	-.004525	-.000687	-.001064	-.002353	-.002545	.002916	.002548
P9709	2006-02-15	2	.007953	.010953	-.007195	-.008233	.004011	.005891	.003330	.003961	-.002705	-.003450
P9709	2006-02-15	1	.007953	.010953	-.007085	-.007572	.007142	.009173	.006224	.006890	.001071	.002185
P9709	2006-02-15	3	.007953	.010953	-.004455	-.005079	.003196	.003368	.002908	.002942	-.000402	-.000277
P9709	2006-02-14	1	.008953	.007953	.001477	.002309	-.002362	-.003034	-.000069	-.000999	.000337	.000839
P9709	2006-02-14	3	.008953	.007953	.002358	.002564	-.002392	-.003347	-.001540	-.002349	-.002755	-.003155
P9709	2006-02-14	2	.008953	.007953	.001423	.002283	-.002827	-.003518	-.000678	-.001719	-.002156	-.001959
P9709	2006-02-13	3	-.003048	-.003048	-.001361	-.001383	-.002078	-.001863	-.000454	.000738	.002782	.002267
P9709	2006-02-13	2	-.003048	-.003048	.000229	-.000091	-.002748	-.003090	-.002056	-.001532	.003308	.002541
P9709	2006-02-13	1	-.003048	-.003048	.000118	-.000512	-.004735	-.006105	-.005647	-.005553	.001056	-.000263
P9709	2006-02-10	2	.012953	.012953	-.001553	-.000944	-.002384	-.002902	.000033	-.000144	-.001675	-.001435
P9709	2006-02-10	3	.012953	.012953	-.001207	-.000705	-.002113	-.002504	-.000263	-.000014	-.001855	-.001509
P9709	2006-02-10	1	.012953	.012953	-.002065	-.001585	-.002615	-.003632	-.000261	-.000271	-.003935	-.003845
P9709	2006-02-09	3	-.016048	-.016048	.001817	.001484	-.000714	-.001045	-.000957	-.000271	.002593	.002576
P9709	2006-02-09	1	-.016048	-.016048	.003233	.003090	.000212	-.000483	-.001084	-.000254	.000699	-.000316
P9709	2006-02-09	2	-.016048	-.016048	.002932	.002682	-.000764	-.001315	-.001389	-.000687	.003436	.003477
P9709	2006-02-08	2	.005953	.006953	.001443	.001516	.003772	.003892	-.002829	-.001760	.003881	.002295
P9709	2006-02-08	3	.005953	.006953	-.000004	.000728	.001510	.002097	-.001481	-.000887	.003985	.003552
P9709	2006-02-08	1	.005953	.006953	.000994	.001254	.005912	.006034	-.005312	-.003968	.005825	.004503
P9709	2006-02-07	1	-.001048	-.003048	.007313	.008125	-.003478	-.004166	-.003904	-.004399	-.000068	-.000778
P9709	2006-02-07	2	-.001048	-.003048	.006750	.007462	-.005586	-.006297	-.005467	-.005649	.001657	.001963
P9709	2006-02-07	3	-.001048	-.003048	.007926	.008049	-.005266	-.005210	-.005679	-.005402	.000140	.000488
P9709	2006-02-06	1	.028953	.027953	-.001498	-.000951	.001419	.002144	.002769	.001191	-.006122	-.004894
P9709	2006-02-06	2	.028953	.027953	-.001733	-.001230	.001455	.002088	.002869	.001623	-.004701	-.004154
P9709	2006-02-06	3	.028953	.027953	-.000186	.000313	-.000579	-.000084	.003057	.001937	-.002943	-.002062
P9709	2006-01-25	3	.004953	.004953	-.015448	-.016278	.006112	.006464	.004126	.002813	-.005169	-.005678
P9709	2006-01-25	2	.004953	.004953	-.017888	-.018582	.003313	.003214	.005214	.003078	-.006474	-.005547
P9709	2006-01-25	1	.004953	.004953	-.017477	-.018411	.001593	.000886	.008037	.005617	-.007761	-.006557
P9709	2006-01-24	1	-.000048	-.002048	-.006634	-.005289	-.003828	-.003546	.003436	.001069	-.003992	-.003554
P9709	2006-01-24	2	-.000048	-.002048	-.006661	-.005114	-.002826	-.002353	.002796	.001274	-.001148	-.000603
P9709	2006-01-24	3	-.000048	-.002048	-.005326	-.004916	.000008	.000434	.002786	.002201	.001240	.001408
P9709	2006-01-23	3	.003953	.000953	-.000496	-.000997	.000297	.000477	-.000980	-.001354	-.001551	-.000353
P9709	2006-01-23	2	.003953	.000953	.000097	.000759	-.000293	-.000970	-.000739	-.002044	-.003747	-.002245
P9709	2006-01-23	1	.003953	.000953	.000294	.000930	.001062	.000776	.001237	-.000061	-.005272	-.004012
P9709	2006-01-20	2	.002953	.002953	-.003658	-.003597	.001602	.000964	.001744	.001111	-.006533	-.005975
P9709	2006-01-20	3	.002953	.002953	-.001948	-.001925	.000947	.000231	.000889	.000481	-.005673	-.005278
P9709	2006-01-20	1	.002953	.002953	-.003725	-.003924	-.000605	-.001467	.002847	.002566	-.006932	-.006794
P9709	2006-01-19	3	.012953	.014953	-.002067	-.002738	.003358	.004386	.002284	.001343	-.000715	-.000265
P9709	2006-01-19	2	.012953	.014953	-.002599	-.003986	.006062	.007629	.001236	.001423	-.001585	-.001997
P9709	2006-01-19	1	.012953	.014953	-.002007	-.003118	.008333	.009068	.003110	.003246	-.000404	.000929
P9709	2006-01-18	1	.022953	.022953	-.001238	-.000655	-.003021	-.003250	-.000352	-.001526	-.000693	-.000224
P9709	2006-01-18	3	.022953	.022953	.000832	.001486	-.002390	-.002835	.001055	.000399	-.001222	-.001207
P9709	2006-01-18	2	.022953	.022953	-.000854	-.000090	-.001641	-.001653	.001033	.000304	-.002556	-.002527
P9709	2006-01-17	2	.003953	.004953	-.002488	-.003014	.002526	.003538	-.000373	.000638	.003647	.001970
P9709	2006-01-17	1	.003953	.004953	-.002146	-.002553	.000922	.001555	-.002540	-.000890	.004949	.004318
P9709	2006-01-17	3	.003953	.004953	-.002971	-.002939	-.001393	-.001143	-.000622	-.000645	.003127	.002991
P9709	2006-01-16	3	-.017048	-.016048	.000126	-.000479	-.000309	-.000889	-.001096	-.000786	.003564	.003500
P9709	2006-01-16	2	-.017048	-.016048	.001353	.000581	-.000417	-.000920	-.001532	-.001071	.003966	.003426
P9709	2006-01-16	1	-.017048	-.016048	.001593	.000906	.002078	.000995	-.001093	-.000546	.005172	.004740
P9709	2006-01-13	2	-.003048	-.003048	.009419	.011471	.000722	.000129	-.003795	-.003571	.001282	.001277
P9709	2006-01-13	3	-.003048	-.003048	.008939	.010738	.001335	.001984	-.003040	-.002213	.001048	.001283
P9709	2006-01-13	1	-.003048	-.003048	.009512	.011276	.002998	.002771	-.003948	-.004944	-.000027	.000455
P9709	2006-01-12	2	.015953	.015953	.006304	.007671	.001555	.000994	-.004962	-.004646	-.000849	-.001735
P9709	2006-01-12	3	.015953	.015953	.004197	.005454	.001839	.001258	-.004961	-.004863	-.002014	-.002530
P9709	2006-01-12	1	.015953	.015953	.005680	.006905	-.000565	-.000589	-.008194	-.007899	-.000215	-.000447
P9709	2006-01-11	2	-.008048	-.008048	-.001955	-.002141	.001466	.000111	-.005537	-.006897	.000817	.002013
P9709	2006-01-11	1	-.008048	-.008048	-.002220	-.002296	.002282	.000534	-.005242	-.005224	.000554	-.000211
P9709	2006-01-11	3	-.008048	-.008048	-.003160	-.003570	.000851	.000398	-.004639	-.005616	-.001643	-.000667
P9709	2006-01-10	2	.004953	.005953	.004280	.004250	-.001058	-.001206	-.002158	-.003227	-.003341	-.003285
P9709	2006-01-10	3	.004953	.005953	.004887	.004794	-.000237	-.000328	-.002581	-.003613	-.002703	-.002323
P9709	2006-01-10	1	.004953	.005953	.004434	.004429	.000932	.000839	-.000167	-.001780	-.002350	-.002041
P9709	2006-01-09	2	.007953	.006953	.007466	.009180	-.003529	-.003915	-.003552	-.004322	.000454	.000652
P9709	2006-01-09	1	.007953	.006953	.007344	.008856	-.006682	-.007347	-.004092	-.004860	.000384	.000396
P9709	2006-01-09	3	.007953	.006953	.006650	.007874	-.001767	-.001871	-.004465	-.004532	-.000292	-.000210
P9709	2006-01-06	1	.010953	.010953	-.002315	-.002235	-.001029	-.001795	.000488	.000107	-.001511	-.001923
P9709	2006-01-06	3	.010953	.010953	-.002128	-.001833	-.000180	-.000438	.000946	.000676	-.001495	-.002439
P9709	2006-01-06	2	.010953	.010953	-.001949	-.001480	-.000696	-.001248	.000564	.000227	-.001293	-.002152
P9709	2006-01-05	2	.016953	.015953	-.004311	-.003716	-.003993	-.005036	.001693	-.000385	-.002778	-.001141
P9709	2006-01-05	1	.016953	.015953	-.004423	-.003635	-.004923	-.006279	.002582	.001348	-.004638	-.003711
P9709	2006-01-05	3	.016953	.015953	-.001875	-.002280	-.002619	-.003711	.000212	-.001152	-.001176	-.000237
P9709	2006-01-04	2	.018953	.018953	-.001930	-.001384	-.000811	-.001131	.000596	-.000556	-.005725	-.005863
P9709	2006-01-04	3	.018953	.018953	.001048	.001410	-.000673	-.001009	-.000292	-.001100	-.003206	-.002626
P9709	2006-01-04	1	.018953	.018953	-.002235	-.001927	-.001918	-.001456	.000507	-.001049	-.007304	-.007348
P9709	2005-12-30	2	-.008048	-.008048	-.004125	-.004016	-.001726	-.000678	.001365	.001414	-.001502	-.000818
P9709	2005-12-30	3	-.008048	-.008048	-.003599	-.003400	-.000594	-.000252	.000924	.000869	-.000873	-.000770
P9709	2005-12-30	1	-.008048	-.008048	-.003981	-.003701	.001195	.002027	.002192	.002334	-.002220	-.000426
P9709	2005-12-29	1	.015953	.015953	-.008031	-.007954	-.006522	-.007661	.009839	.008084	-.007719	-.006993
P9709	2005-12-29	2	.015953	.015953	-.008047	-.007615	-.005036	-.006018	.006502	.005318	-.005343	-.005346
P9709	2005-12-29	3	.015953	.015953	-.005490	-.005518	-.001243	-.002038	.007312	.006843	-.001683	-.002038
P9709	2005-12-28	3	.001953	.002953	.000658	.000298	.000562	.000371	.002205	.002351	.000437	.001412
P9709	2005-12-28	2	.001953	.002953	.000538	.000294	-.000006	-.000041	.002938	.002752	.000058	.001354
P9709	2005-12-28	1	.001953	.002953	.000766	.000795	.000861	.000552	.003312	.002755	.000666	.001152
P9709	2005-12-27	2	-.002048	-.002048	.001769	.001738	.000669	.000684	-.001793	-.001315	.000277	.000797
P9709	2005-12-27	3	-.002048	-.002048	.000073	.000313	-.000203	.000313	-.002708	-.002090	-.001973	-.001937
P9709	2005-12-27	1	-.002048	-.002048	.001904	.002005	.000516	.000393	-.002336	-.002183	.000085	-.000166
P9709	2005-12-26	1	.010953	.011953	.001531	.001143	.003403	.004664	.007848	.006768	.001196	.000028
P9709	2005-12-26	2	.010953	.011953	.000745	.000255	.002325	.003409	.003581	.003337	.000454	-.000778
P9709	2005-12-26	3	.010953	.011953	-.000881	-.000561	.001276	.001921	.000321	.000604	-.001916	-.002158
P9709	2005-12-23	3	.009953	.009953	.002295	.002493	-.001134	-.001565	.001198	.001104	.000362	-.000104
P9709	2005-12-23	2	.009953	.009953	.002856	.003188	-.000731	-.000919	-.000192	-.000353	.000877	.000714
P9709	2005-12-23	1	.009953	.009953	.002918	.003006	-.002236	-.002480	-.000384	-.000705	-.000650	-.000704
P9709	2005-12-22	3	.005953	.004953	-.001697	-.001286	-.000289	-.000100	.002353	.002358	-.001617	-.001592
P9709	2005-12-22	2	.005953	.004953	-.001736	-.001172	-.001583	-.002176	.002979	.002361	-.002627	-.002386
P9709	2005-12-22	1	.005953	.004953	-.001920	-.001670	-.002610	-.003323	.002788	.002131	-.004499	-.003942
P9709	2005-12-21	1	-.006048	-.006048	-.005475	-.005517	-.000921	-.001401	.003967	.003761	-.002045	-.002257
P9709	2005-12-21	2	-.006048	-.006048	-.005650	-.005661	-.001179	-.001562	.003274	.002751	-.001139	-.001468
P9709	2005-12-21	3	-.006048	-.006048	-.004855	-.004683	-.000166	-.000586	.003489	.002765	.000173	-.000071
P9709	2005-12-20	3	.003953	.003953	-.001112	-.000828	-.002924	-.003043	-.000968	-.000517	-.000274	-.000499
P9709	2005-12-20	2	.003953	.003953	-.002601	-.002313	-.001985	-.001831	-.000808	-.000478	-.000459	-.000925
P9709	2005-12-20	1	.003953	.003953	-.002719	-.002537	-.003351	-.003422	-.001649	-.001662	-.000365	-.000632
P9709	2005-12-19	2	.002953	.003953	.000420	-.000454	.003451	.004093	.000458	.000567	-.001567	-.001794
P9709	2005-12-19	3	.002953	.003953	.001579	.001049	.002096	.002621	.000162	-.000036	-.001043	-.000962
P9709	2005-12-19	1	.002953	.003953	.000723	.000063	.004769	.005015	.002189	.002226	-.001295	-.001214
P9709	2005-12-16	3	.005953	.004953	-.000589	-.000450	-.000609	-.001468	.000097	.000129	.000694	.001312
P9709	2005-12-16	2	.005953	.004953	.000646	.001263	-.001670	-.002550	-.000147	-.000424	.000847	.001933
P9709	2005-12-16	1	.005953	.004953	.000389	.000961	-.002760	-.004265	-.001929	-.002255	.000423	.000837
P9709	2005-12-15	1	-.003048	-.002048	-.004941	-.005371	.002634	.002768	.002980	.002872	.000400	.000283
P9709	2005-12-15	3	-.003048	-.002048	-.004785	-.004968	.002233	.002555	.002535	.002148	.000293	.000077
P9709	2005-12-15	2	-.003048	-.002048	-.005047	-.005515	.001543	.001627	.002304	.002021	-.001013	-.001145
P9709	2005-12-14	2	.008953	.007953	.000978	.001843	-.002252	-.002351	-.002014	-.002974	-.000888	-.000401
P9709	2005-12-14	1	.008953	.007953	.000562	.001095	-.004764	-.005218	-.004039	-.005369	-.003229	-.002732
P9709	2005-12-14	3	.008953	.007953	.001460	.001808	-.003071	-.002901	-.002520	-.003101	-.002078	-.001675
P9709	2005-12-13	3	.001953	.001953	-.000293	-.000482	.001170	.001107	.000068	-.000148	.000044	.000070
P9709	2005-12-13	2	.001953	.001953	-.000817	-.001086	.002060	.002770	.000086	.000076	-.000183	-.000643
P9709	2005-12-13	1	.001953	.001953	-.000665	-.000853	.003800	.004586	.001779	.002031	.001273	.001377
P9709	2005-12-12	2	.003953	.003953	.005015	.006070	.001036	.001346	-.003470	-.003830	.000807	.000861
P9709	2005-12-12	3	.003953	.003953	.003996	.004590	.001112	.001238	-.003774	-.004112	.000052	.000027
P9709	2005-12-12	1	.003953	.003953	.004956	.005906	.000866	.001227	-.002858	-.003782	.002252	.002791
P9709	2005-12-09	2	.015953	.014953	.004021	.003954	-.001754	-.002191	.001190	.000697	-.002629	-.002459
P9709	2005-12-09	3	.015953	.014953	.003927	.003648	-.002382	-.002637	.000796	.000555	-.002207	-.001815
P9709	2005-12-09	1	.015953	.014953	.003899	.003785	-.004040	-.004186	.000169	-.000305	-.003486	-.003469
P9709	2005-12-08	2	-.000048	-.000048	-.004982	-.004636	.001202	.001296	.001290	.001099	-.002542	-.002380
P9709	2005-12-08	1	-.000048	-.000048	-.005415	-.005165	.001971	.001890	.001692	.001360	-.001851	-.001592
P9709	2005-12-08	3	-.000048	-.000048	-.004055	-.003690	.002296	.002169	.000776	.000675	-.001698	-.001685
P9709	2005-12-07	2	.010953	.011953	-.000071	-.000797	.000716	.001124	-.001666	-.001425	.000746	.000339
P9709	2005-12-07	3	.010953	.011953	-.000935	-.001604	.000935	.001190	-.001403	-.001251	.000202	.000309
P9709	2005-12-07	1	.010953	.011953	.000086	-.000419	.001417	.002172	-.000861	-.000032	.001586	.001399
P9709	2005-12-06	2	.006953	.007953	-.004129	-.005034	.000831	.001147	-.000102	.000778	.000441	.000394
P9709	2005-12-06	1	.006953	.007953	-.003954	-.004629	.002671	.002915	.000599	.001698	-.000002	-.000623
P9709	2005-12-06	3	.006953	.007953	-.002952	-.003552	-.000543	-.001140	-.000144	.000322	.000474	.000623
P9709	2005-12-05	1	-.018048	-.017048	-.018303	-.019531	.006217	.006898	.007756	.008452	-.005021	-.004689
P9709	2005-12-05	3	-.018048	-.017048	-.017686	-.018274	.002333	.002468	.003477	.003437	-.002549	-.003248
P9709	2005-12-05	2	-.018048	-.017048	-.018722	-.020069	.003555	.003985	.003760	.004238	-.003798	-.004305
P9709	2005-12-02	2	-.006048	-.005048	-.014194	-.014904	.003042	.003144	.005452	.005534	-.000470	-.002019
P9709	2005-12-02	1	-.006048	-.005048	-.013848	-.014675	.003891	.004107	.006404	.006725	-.003555	-.003899
P9709	2005-12-02	3	-.006048	-.005048	-.013710	-.013934	.001988	.002457	.006043	.005630	.000996	-.000089
P9709	2005-12-01	2	-.001048	-.000048	-.003174	-.003518	.002136	.002583	.000839	.000215	.001158	.001488
P9709	2005-12-01	3	-.001048	-.000048	-.002099	-.002356	.002073	.002547	.002807	.002386	.002700	.003017
P9709	2005-12-01	1	-.001048	-.000048	-.002926	-.003206	.002445	.003258	.001943	.001450	.001296	.001699
P9709	2005-11-30	2	.001953	.001953	.001044	.001316	.002525	.001779	.002662	.003240	-.001277	-.001569
P9709	2005-11-30	1	.001953	.001953	.000553	.000736	.004764	.004138	.001886	.002354	-.002565	-.002941
P9709	2005-11-30	3	.001953	.001953	-.000450	-.000176	.003107	.002467	.001494	.001577	-.000845	-.000658
P9709	2005-11-29	1	-.013048	-.013048	-.003735	-.003819	.003189	.002130	.004549	.004678	-.003997	-.004435
P9709	2005-11-29	2	-.013048	-.013048	-.003786	-.003876	.001359	.000769	.003378	.003505	-.001906	-.001712
P9709	2005-11-29	3	-.013048	-.013048	-.004279	-.004422	.001937	.001236	.001986	.001942	-.001757	-.001417
P9709	2005-11-28	1	-.004048	-.004048	.001155	.001021	-.000226	-.000262	-.000772	-.000802	.002041	.002360
P9709	2005-11-28	2	-.004048	-.004048	.001196	.000991	.000047	.000195	-.000710	-.001090	.001552	.001710
P9709	2005-11-28	3	-.004048	-.004048	.000524	.000396	.000262	.000014	-.000115	-.000491	.001043	.000868
P9709	2005-11-25	2	.000953	.000953	.000232	.000090	.001719	.001935	-.000415	-.000569	-.000277	-.000911
P9709	2005-11-25	1	.000953	.000953	.000399	.000210	.002181	.002525	-.000678	-.000597	-.000776	-.001208
P9709	2005-11-25	3	.000953	.000953	.000340	.000175	.001926	.002285	-.000716	-.000885	-.001008	-.001489
P9709	2005-11-24	2	.004953	.005953	-.000253	-.001028	-.000409	-.000506	-.000832	-.000148	.000367	-.000019
P9709	2005-11-24	3	.004953	.005953	-.000008	-.000396	-.000789	-.000735	-.000528	.000170	.000517	.000617
P9709	2005-11-24	1	.004953	.005953	-.000429	-.000997	.000993	.001321	-.001718	-.001037	.000710	.000189
P9709	2005-11-23	1	.006953	.006953	.000892	.001162	-.000444	-.000642	-.001177	-.000790	-.000720	-.001207
P9709	2005-11-23	2	.006953	.006953	.000893	.001243	.000188	-.000076	-.000840	-.000126	.001479	.001579
P9709	2005-11-23	3	.006953	.006953	.000350	.000747	.000816	.000876	-.000475	.000316	.001693	.001865
P9709	2005-11-22	3	-.021048	-.021048	-.003235	-.003059	.000226	.000180	.003658	.003890	-.000326	-.000609
P9709	2005-11-22	2	-.021048	-.021048	-.003585	-.003600	-.000546	-.000991	.004735	.005124	-.001613	-.001535
P9709	2005-11-22	1	-.021048	-.021048	-.003410	-.003343	.000196	-.000503	.003634	.003989	-.004442	-.005146
P9709	2005-11-21	3	.002953	.001953	.003161	.003492	-.002730	-.002287	-.000414	-.000957	-.001518	-.000903
P9709	2005-11-21	2	.002953	.001953	.003265	.004112	-.002760	-.001939	-.000527	-.001688	-.001321	-.000202
P9709	2005-11-21	1	.002953	.001953	.003523	.004246	-.003803	-.002994	.001226	-.000428	-.001500	.000206
P9709	2005-11-18	1	.023953	.022953	-.000199	.000961	-.006198	-.007060	.003162	.001155	-.006955	-.005857
P9709	2005-11-18	2	.023953	.022953	.000080	.001337	-.003942	-.004751	.003407	.001918	-.003158	-.001878
P9709	2005-11-18	3	.023953	.022953	.000473	.000954	-.001538	-.001882	.001610	.000640	-.002145	-.001248
P9709	2005-11-17	3	-.001048	-.000048	-.000152	-.000168	-.000448	-.000916	.000452	.000005	.001223	.000481
P9709	2005-11-17	2	-.001048	-.000048	.000084	.000045	.000079	-.000047	-.000307	-.000276	.001384	.000565
P9709	2005-11-17	1	-.001048	-.000048	.000165	-.000102	.000394	.000426	-.000223	.000101	.002907	.002737
P9709	2005-11-16	2	.007953	.007953	.000249	-.000268	.004023	.004052	-.002937	-.002734	.002289	.002892
P9709	2005-11-16	3	.007953	.007953	-.000820	-.001078	.002527	.002128	-.002158	-.002398	.002053	.002621
P9709	2005-11-16	1	.007953	.007953	.000713	.000469	.006785	.006625	-.001128	-.000989	.001154	.001592
P9709	2005-11-15	3	-.005048	-.003048	-.001698	-.001780	.001841	.002887	-.002711	-.002110	.001527	.000859
P9709	2005-11-15	2	-.005048	-.003048	-.001420	-.002500	.004790	.006962	-.003739	-.002122	.002880	.001316
P9709	2005-11-15	1	-.005048	-.003048	-.000745	-.001501	.006531	.008788	-.002030	-.000215	.005258	.004011
P9709	2005-11-14	1	-.001048	-.001048	.011030	.011039	.000098	-.000836	-.005059	-.005184	.005356	.005195
P9709	2005-11-14	2	-.001048	-.001048	.010953	.010912	-.000612	-.001343	-.005245	-.005236	.003566	.003498
P9709	2005-11-14	3	-.001048	-.001048	.010929	.010896	.000080	-.000035	-.004818	-.004505	.001476	.001382
P9709	2005-11-11	1	.002953	.001953	.004131	.004638	-.004235	-.003921	-.004295	-.004181	.002614	.001970
P9709	2005-11-11	2	.002953	.001953	.004584	.005137	-.002772	-.002338	-.002854	-.003191	.001786	.002009
P9709	2005-11-11	3	.002953	.001953	.004931	.005250	-.002507	-.001892	-.002395	-.002146	.001591	.001805
P9709	2005-11-10	2	-.022048	-.020048	-.011163	-.012565	.000887	.001716	.006309	.007203	-.003698	-.003689
P9709	2005-11-10	1	-.022048	-.020048	-.011197	-.012545	.002134	.003067	.004795	.005381	-.003786	-.003516
P9709	2005-11-10	3	-.022048	-.020048	-.010808	-.011797	-.000299	.000600	.004362	.004791	-.003117	-.002647
P9709	2005-11-09	2	-.002048	-.002048	-.002496	-.002145	-.000634	-.000524	.006449	.006132	-.004367	-.004189
P9709	2005-11-09	3	-.002048	-.002048	-.002438	-.002485	-.000053	.000049	.004526	.004131	-.002443	-.002549
