MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	2003-07-28	-.005048	-.005048	-.003728	-.004249	.001693	.001228
P9707	2003-07-28	-.003048	-.003048	.002203	.002794	.004894	.004543
P9709	2003-07-28	-.005048	-.005048	-.004025	-.004691	.001502	.001117
P9709	2003-07-25	-.009048	-.010048	-.001049	-.001068	-.004935	-.005402
P9710	2003-07-25	-.009048	-.010048	-.001181	-.001074	-.004769	-.005300
P9706	2003-07-25	-.009048	-.010048	-.001049	-.001068	-.004935	-.005402
P9707	2003-07-25	-.007048	-.007048	-.001389	-.001172	-.001154	-.001687
P9710	2003-07-24	-.007048	-.006048	-.001815	-.002566	.001954	.002038
P9707	2003-07-24	-.006048	-.006048	.000560	-.000408	.001325	.001253
P9706	2003-07-24	-.007048	-.006048	-.001762	-.002521	.002019	.002172
P9709	2003-07-24	-.007048	-.006048	-.001762	-.002521	.002019	.002172
P9709	2003-07-23	.002953	.002953	.002096	.002256	-.001299	-.001059
P9707	2003-07-23	.001953	.001953	.000064	.000211	-.003037	-.002248
P9710	2003-07-23	.002953	.002953	.002381	.002451	-.000978	-.000805
P9706	2003-07-23	.002953	.002953	.002096	.002256	-.001299	-.001059
P9706	2003-07-22	.003953	.002953	.003475	.003906	-.003522	-.004656
P9710	2003-07-22	.003953	.002953	.003389	.003721	-.002807	-.003884
P9707	2003-07-22	.005953	.005953	.000906	.000801	.003779	.002424
P9709	2003-07-22	.003953	.002953	.003475	.003906	-.003522	-.004656
P9709	2003-07-21	-.009048	-.008048	-.007340	-.007176	.004212	.004483
P9706	2003-07-21	-.009048	-.008048	-.007340	-.007176	.004212	.004483
P9707	2003-07-21	-.004048	-.005048	-.002791	-.001573	.000226	.001886
P9710	2003-07-21	-.008048	-.008048	-.007242	-.006829	.003898	.004094
P9710	2003-07-18	-.022048	-.022048	.003159	.002511	-.005470	-.004797
P9706	2003-07-18	-.021048	-.021048	.003252	.002667	-.005353	-.004958
P9707	2003-07-18	-.030048	-.030048	-.002774	-.002141	-.005032	-.005111
P9709	2003-07-18	-.021048	-.021048	.003252	.002667	-.005353	-.004958
P9709	2003-07-17	.004953	.005953	-.008175	-.007845	.001688	.002289
P9710	2003-07-17	.005953	.006953	-.007937	-.007528	.000989	.001152
P9707	2003-07-17	.016953	.016953	.002683	.003157	-.005148	-.004132
P9706	2003-07-17	.004953	.005953	-.008175	-.007845	.001688	.002289
P9710	2003-07-16	.002953	.002953	-.001727	-.001892	-.002128	-.002019
P9706	2003-07-16	.002953	.002953	-.001900	-.002149	-.002287	-.002111
P9707	2003-07-16	.002953	.002953	-.000098	-.000343	-.003259	-.002966
P9709	2003-07-16	.002953	.002953	-.001900	-.002149	-.002287	-.002111
P9709	2003-07-15	.001953	.002953	-.003310	-.003736	.002945	.003100
P9710	2003-07-15	.002953	.002953	-.003710	-.003973	.003332	.003259
P9707	2003-07-15	.011953	.010953	.001212	.000607	.008871	.008087
P9706	2003-07-15	.001953	.002953	-.003310	-.003736	.002945	.003100
P9710	2003-07-14	-.003048	-.004048	-.002688	-.002610	.000769	.000239
P9706	2003-07-14	-.004048	-.004048	-.002127	-.002342	-.000293	-.000640
P9707	2003-07-14	.005953	.003953	-.002237	-.000110	.011905	.012341
P9709	2003-07-14	-.004048	-.004048	-.002127	-.002342	-.000293	-.000640
P9709	2003-07-11	-.002048	-.002048	-.000190	-.000089	-.002116	-.002329
P9710	2003-07-11	-.002048	-.002048	-.000383	-.000153	-.001767	-.001985
P9707	2003-07-11	-.001048	-.002048	-.003350	-.002434	-.000039	-.000185
P9706	2003-07-11	-.002048	-.002048	-.000190	-.000089	-.002116	-.002329
P9707	2003-07-10	.020953	.020953	-.006185	-.006463	.005990	.006171
P9710	2003-07-10	.017953	.018953	-.006068	-.005878	.007249	.008041
P9706	2003-07-10	.017953	.018953	-.006069	-.005897	.007339	.008273
P9709	2003-07-10	.017953	.018953	-.006069	-.005897	.007339	.008273
P9709	2003-07-09	-.006048	-.006048	.001433	.001741	-.001827	-.001850
P9710	2003-07-09	-.006048	-.006048	.001004	.001264	-.001796	-.001760
P9707	2003-07-09	-.002048	-.002048	-.003824	-.004333	-.000674	-.000963
P9706	2003-07-09	-.006048	-.006048	.001433	.001741	-.001827	-.001850
P9710	2003-07-08	.007953	.006953	.004493	.004628	-.001293	-.001319
P9706	2003-07-08	.007953	.006953	.004532	.004682	-.001152	-.001141
P9707	2003-07-08	.005953	.005953	.001175	.000898	-.003604	-.004940
P9709	2003-07-08	.007953	.006953	.004532	.004682	-.001152	-.001141
P9709	2003-07-07	-.000048	-.000048	-.004451	-.004356	.003315	.003490
P9710	2003-07-07	-.000048	-.000048	-.004880	-.004648	.004462	.004690
P9706	2003-07-07	-.000048	-.000048	-.004451	-.004356	.003315	.003490
P9707	2003-07-07	.002953	.000953	-.012079	-.010414	.012399	.013402
P9706	2003-07-04	-.001048	-.001048	-.001140	-.001289	.001546	.001482
P9710	2003-07-04	-.001048	-.001048	-.001809	-.001884	.002332	.002404
P9707	2003-07-04	-.003048	-.004048	-.006960	-.006476	.007392	.008185
P9709	2003-07-04	-.001048	-.001048	-.001140	-.001289	.001546	.001482
P9709	2003-07-03	.003953	.003953	.001988	.002059	-.002766	-.002557
P9707	2003-07-03	.001953	.002953	.001532	-.000207	-.002338	-.002973
P9706	2003-07-03	.003953	.003953	.001988	.002059	-.002766	-.002557
P9710	2003-07-03	.003953	.003953	.001765	.001713	-.002674	-.002480
P9706	2003-07-02	.007953	.008953	-.005168	-.005118	.008277	.009189
P9707	2003-07-02	.007953	.006953	.000020	.001162	.006179	.008693
P9710	2003-07-02	.007953	.008953	-.004903	-.004783	.007919	.008872
P9709	2003-07-02	.007953	.008953	-.005168	-.005118	.008277	.009189
P9709	2003-07-01	-.002048	-.002048	-.004227	-.003628	.005406	.006294
P9710	2003-07-01	-.002048	-.002048	-.004033	-.003393	.005114	.006050
P9707	2003-07-01	-.000048	-.001048	-.001426	.000060	.003225	.005718
P9706	2003-07-01	-.002048	-.002048	-.004227	-.003628	.005406	.006294
P9707	2003-06-30	-.009048	-.009048	-.007885	-.007069	-.004102	-.001005
P9710	2003-06-30	-.008048	-.008048	-.002958	-.003007	.001489	.002078
P9706	2003-06-30	-.008048	-.008048	-.002623	-.002685	.001401	.001843
P9709	2003-06-30	-.008048	-.008048	-.002623	-.002685	.001401	.001843
P9709	2003-06-27	-.014048	-.013048	-.000206	-.000204	-.000501	.000170
P9706	2003-06-27	-.014048	-.013048	-.000206	-.000204	-.000501	.000170
P9710	2003-06-27	-.014048	-.013048	-.000217	-.000085	-.000944	-.000564
P9707	2003-06-27	-.012048	-.012048	.002756	.002568	.000614	-.000103
P9706	2003-06-26	.007953	.008953	-.004907	-.004859	.005501	.005892
P9707	2003-06-26	.002953	.001953	-.002763	-.002531	.006454	.005202
P9710	2003-06-26	.007953	.007953	-.004824	-.004725	.005602	.005961
P9709	2003-06-26	.007953	.008953	-.004907	-.004859	.005501	.005892
P9709	2003-06-25	-.008048	-.008048	.000007	.000171	-.001371	-.001033
P9707	2003-06-25	-.000048	-.000048	.003529	.003441	-.002680	-.002234
P9706	2003-06-25	-.008048	-.008048	.000007	.000171	-.001371	-.001033
P9710	2003-06-25	-.007048	-.007048	-.000193	.000054	-.001688	-.001568
P9710	2003-06-24	.001953	.001953	.001003	.001842	-.001011	-.000608
P9707	2003-06-24	.004953	.004953	.003820	.004320	-.003034	-.002542
P9706	2003-06-24	.001953	.000953	.000972	.001821	-.000740	-.000231
P9709	2003-06-24	.001953	.000953	.000972	.001821	-.000740	-.000231
P9709	2003-06-23	-.012048	-.011048	-.001556	-.001192	.004579	.004876
P9706	2003-06-23	-.012048	-.011048	-.001556	-.001192	.004579	.004876
P9710	2003-06-23	-.012048	-.011048	-.001223	-.000935	.004278	.004507
P9707	2003-06-23	-.011048	-.011048	.001552	.001366	-.000904	.000938
P9707	2003-06-20	-.001048	-.001048	.004737	.004440	.009413	.008593
P9710	2003-06-20	-.005048	-.005048	.001739	.001639	.001162	.000707
P9706	2003-06-20	-.005048	-.005048	.002253	.002050	.001178	.000701
P9709	2003-06-20	-.005048	-.005048	.002253	.002050	.001178	.000701
P9709	2003-06-19	-.010048	-.010048	-.000157	-.000430	-.001126	-.001609
P9706	2003-06-19	-.010048	-.010048	-.000157	-.000430	-.001126	-.001609
P9707	2003-06-19	-.009048	-.008048	.001765	.000706	-.001840	-.002756
P9710	2003-06-19	-.010048	-.010048	-.000072	-.000460	-.000991	-.001604
P9706	2003-06-18	-.001048	-.001048	-.000055	-.000732	-.001911	-.001843
P9710	2003-06-18	-.001048	-.000048	-.000509	-.001173	-.001554	-.001567
P9707	2003-06-18	.001953	.001953	.001101	.000068	.005653	.003830
P9709	2003-06-18	-.001048	-.001048	-.000055	-.000732	-.001911	-.001843
P9709	2003-06-17	-.003048	-.002048	.000492	.000820	-.001524	-.001757
P9710	2003-06-17	-.002048	-.002048	.000704	.001057	-.001158	-.001473
P9706	2003-06-17	-.003048	-.002048	.000492	.000820	-.001524	-.001757
P9707	2003-06-17	-.002048	-.002048	-.001859	-.001436	.002514	.002188
P9707	2003-06-16	-.003048	-.002048	-.008205	-.007995	-.002258	-.001684
P9710	2003-06-16	-.004048	-.004048	-.000466	-.000639	-.000955	-.001037
P9706	2003-06-16	-.004048	-.004048	-.000064	-.000210	-.001189	-.001388
P9709	2003-06-16	-.004048	-.004048	-.000064	-.000210	-.001189	-.001388
P9709	2003-06-13	.002953	.002953	.002782	.003044	-.000786	-.000994
P9707	2003-06-13	.002953	.002953	.003927	.004811	-.004598	-.003860
P9710	2003-06-13	.002953	.002953	.003106	.003257	-.000738	-.001047
P9706	2003-06-13	.002953	.002953	.002782	.003044	-.000786	-.000994
P9710	2003-06-12	-.002048	-.002048	.001539	.001737	-.003104	-.003849
P9706	2003-06-12	-.002048	-.002048	.001890	.002128	-.003075	-.003698
P9707	2003-06-12	-.000048	-.000048	.005815	.005629	.003310	.001496
P9709	2003-06-12	-.002048	-.002048	.001890	.002128	-.003075	-.003698
P9709	2003-06-11	.016953	.016953	.000228	.000620	.001506	.001755
P9710	2003-06-11	.016953	.016953	.000528	.000824	.000937	.001007
P9706	2003-06-11	.016953	.016953	.000228	.000620	.001506	.001755
P9707	2003-06-11	.016953	.016953	.001717	.001619	-.006279	-.006687
P9706	2003-06-10	.005953	.006953	.001591	.001781	.001891	.001486
P9707	2003-06-10	.007953	.007953	.003940	.003424	-.003299	-.003745
P9710	2003-06-10	.006953	.006953	.001494	.001627	.001285	.000865
P9709	2003-06-10	.005953	.006953	.001591	.001781	.001891	.001486
P9709	2003-06-09	-.008048	-.006048	-.002708	-.003227	.006984	.008278
P9710	2003-06-09	-.007048	-.006048	-.002685	-.003084	.006476	.007568
P9706	2003-06-09	-.008048	-.006048	-.002708	-.003227	.006984	.008278
P9707	2003-06-09	-.003048	-.003048	-.002464	-.001588	-.003707	-.001948
P9706	2003-06-06	-.013048	-.012048	.001203	.000891	-.000040	.000210
P9710	2003-06-06	-.013048	-.013048	.001487	.001179	-.000133	.000040
P9707	2003-06-06	-.019048	-.018048	.003986	.003515	.000253	-.001006
P9709	2003-06-06	-.013048	-.012048	.001203	.000891	-.000040	.000210
P9709	2003-06-05	-.011048	-.011048	.003486	.003403	-.003381	-.003876
P9710	2003-06-05	-.011048	-.011048	.003210	.003058	-.002996	-.003402
P9707	2003-06-05	-.013048	-.013048	-.002061	-.002664	.002545	.002944
P9706	2003-06-05	-.011048	-.011048	.003486	.003403	-.003381	-.003876
P9710	2003-06-04	.004953	.005953	-.008684	-.008743	.010576	.012845
P9707	2003-06-04	-.001048	-.001048	-.008887	-.007680	.002357	.005315
P9706	2003-06-04	.004953	.005953	-.009592	-.009779	.010686	.012966
P9709	2003-06-04	.004953	.005953	-.009592	-.009779	.010686	.012966
P9709	2003-06-03	-.010048	-.009048	-.000141	.000331	-.003282	-.002973
P9710	2003-06-03	-.010048	-.009048	-.000156	.000174	-.003093	-.002989
P9707	2003-06-03	-.010048	-.010048	.003439	.001466	-.001588	-.005272
P9706	2003-06-03	-.010048	-.009048	-.000141	.000331	-.003282	-.002973
P9706	2003-06-02	.001953	.000953	.003700	.004191	-.002408	-.002248
P9707	2003-06-02	.000953	-.003048	-.002781	-.000573	.003656	.003969
P9710	2003-06-02	.001953	.000953	.002886	.003634	-.002061	-.001667
P9709	2003-06-02	.001953	.000953	.003700	.004191	-.002408	-.002248
P9709	2003-05-30	.005953	.004953	.002998	.003555	-.003649	-.003860
P9706	2003-05-30	.005953	.004953	.002998	.003555	-.003649	-.003860
P9707	2003-05-30	.007953	.006953	.000400	.001203	-.007330	-.005642
P9710	2003-05-30	.005953	.004953	.002540	.003115	-.003994	-.004028
P9710	2003-05-29	.010953	.010953	-.004405	-.004397	.003099	.003099
P9707	2003-05-29	.006953	.007953	-.007392	-.008310	-.000945	-.001280
P9706	2003-05-29	.010953	.010953	-.004655	-.004598	.003103	.003144
P9709	2003-05-29	.010953	.010953	-.004655	-.004598	.003103	.003144
P9709	2003-05-28	-.010048	-.011048	.007212	.008124	-.008748	-.009673
P9710	2003-05-28	-.009048	-.009048	.006702	.007536	-.009064	-.010426
P9706	2003-05-28	-.010048	-.011048	.007212	.008124	-.008748	-.009673
P9707	2003-05-28	.001953	.003953	.012855	.010279	.000374	-.004736
P9706	2003-05-27	.000953	-.000048	.004562	.004667	-.009032	-.009250
P9707	2003-05-27	.004953	.004953	.014158	.013847	-.006536	-.006018
P9710	2003-05-27	.000953	-.000048	.004706	.004814	-.009090	-.009357
P9709	2003-05-27	.000953	-.000048	.004562	.004667	-.009032	-.009250
P9709	2003-05-26	.006953	.005953	-.000417	.000287	.004401	.004044
P9706	2003-05-26	.006953	.005953	-.000417	.000287	.004401	.004044
P9707	2003-05-26	.010953	.009953	.003587	.004412	.005895	.005526
P9710	2003-05-26	.006953	.006953	-.000968	-.000247	.004134	.003737
P9707	2003-05-23	.007953	.006953	-.001952	-.001761	.000466	.000953
P9710	2003-05-23	.009953	.009953	-.004808	-.004805	.006549	.006020
P9706	2003-05-23	.009953	.009953	-.005335	-.005441	.006670	.006135
P9709	2003-05-23	.009953	.009953	-.005335	-.005441	.006670	.006135
P9709	2003-05-22	.006953	.007953	-.001228	-.001098	.005449	.006377
P9706	2003-05-22	.006953	.007953	-.001228	-.001098	.005449	.006377
P9710	2003-05-22	.006953	.007953	-.001012	-.000903	.004652	.005417
P9707	2003-05-22	.006953	.007953	.003898	.004307	.000980	-.000307
P9707	2003-05-21	-.004048	-.003048	.005101	.005499	.003015	.001028
P9710	2003-05-21	-.001048	-.002048	.002928	.002892	-.000995	-.001452
P9706	2003-05-21	-.001048	-.001048	.002825	.003017	-.001472	-.001864
P9709	2003-05-21	-.001048	-.001048	.002825	.003017	-.001472	-.001864
P9709	2003-05-20	-.012048	-.012048	.001007	.000104	-.002636	-.003134
P9707	2003-05-20	-.014048	-.014048	.002615	.001993	.009634	.006549
P9710	2003-05-20	-.012048	-.012048	.000966	.000277	-.002213	-.002684
P9706	2003-05-20	-.012048	-.012048	.001007	.000104	-.002636	-.003134
P9707	2003-05-19	.005953	.005953	.001943	.002745	-.011379	-.010899
P9710	2003-05-19	.003953	.002953	.004583	.005431	-.007978	-.008752
P9706	2003-05-19	.003953	.001953	.004638	.005496	-.007698	-.008498
P9709	2003-05-19	.003953	.001953	.004638	.005496	-.007698	-.008498
P9709	2003-05-16	-.000048	-.000048	.000670	.000900	.004383	.004387
P9707	2003-05-16	.005953	.006953	.010911	.012812	.005516	.004556
P9710	2003-05-16	.000953	-.000048	.000470	.001095	.003635	.003227
P9706	2003-05-16	-.000048	-.000048	.000670	.000900	.004383	.004387
P9707	2003-05-15	.027953	.027953	-.000062	-.002622	-.002893	-.002766
P9710	2003-05-15	.024953	.023953	-.000603	.000194	-.000921	-.001695
P9706	2003-05-15	.024953	.022953	-.000894	.000115	-.001135	-.001943
P9709	2003-05-15	.024953	.022953	-.000894	.000115	-.001135	-.001943
P9709	2003-05-14	.023953	.025953	-.000634	-.001096	.007731	.008637
P9706	2003-05-14	.023953	.025953	-.000634	-.001096	.007731	.008637
P9707	2003-05-14	.017953	.017953	-.008243	-.007939	.000130	.004581
P9710	2003-05-14	.023953	.024953	-.000683	-.001188	.007798	.009223
P9706	2003-05-13	-.031048	-.030048	-.006721	-.008428	-.003295	-.004670
P9710	2003-05-13	-.031048	-.031048	-.006819	-.008143	-.002177	-.002980
P9707	2003-05-13	-.038048	-.038048	-.014708	-.014441	.013350	.011986
P9709	2003-05-13	-.031048	-.030048	-.006721	-.008428	-.003295	-.004670
P9709	2003-05-12	.002953	.005953	-.014217	-.015913	.016072	.019097
P9706	2003-05-12	.002953	.005953	-.014217	-.015913	.016072	.019097
P9710	2003-05-12	.001953	.003953	-.013563	-.015243	.017183	.020596
P9707	2003-05-12	-.010048	-.012048	-.018961	-.015116	.015718	.019985
P9707	2003-04-30	.004953	.004953	-.010551	-.009432	.013491	.016823
P9706	2003-04-30	.003953	.005953	-.009817	-.010416	.015133	.017165
P9710	2003-04-30	.003953	.005953	-.009509	-.009895	.015538	.017450
P9709	2003-04-30	.003953	.005953	-.009817	-.010416	.015133	.017165
P9709	2003-04-29	-.019048	-.019048	-.003517	-.003957	-.001729	-.001768
P9707	2003-04-29	-.019048	-.020048	-.006391	-.008201	.000392	-.002375
P9706	2003-04-29	-.019048	-.019048	-.003517	-.003957	-.001729	-.001768
P9710	2003-04-29	-.019048	-.019048	-.003682	-.004029	-.001249	-.001298
P9706	2003-04-28	.031953	.033953	-.017064	-.017811	.016134	.019503
P9707	2003-04-28	.021953	.020953	-.008008	-.007752	.009006	.009505
P9710	2003-04-28	.030953	.032953	-.016272	-.016997	.015658	.018880
P9709	2003-04-28	.031953	.033953	-.017064	-.017811	.016134	.019503
P9709	2003-04-25	-.012048	-.012048	-.004459	-.004498	.000223	.000661
P9706	2003-04-25	-.012048	-.012048	-.004459	-.004498	.000223	.000661
P9707	2003-04-25	-.014048	-.013048	.006769	.005267	.009272	.006301
P9710	2003-04-25	-.012048	-.012048	-.003958	-.004078	.000061	.000364
P9706	2003-04-24	-.026048	-.026048	.001116	.000697	-.000944	-.001238
P9707	2003-04-24	-.015048	-.017048	-.007802	-.006263	.005629	.005024
P9710	2003-04-24	-.025048	-.025048	-.000003	-.000171	.000023	-.000409
P9709	2003-04-24	-.026048	-.026048	.001116	.000697	-.000944	-.001238
P9709	2003-04-23	-.015048	-.016048	.002076	.001974	-.001672	-.002854
P9706	2003-04-23	-.015048	-.016048	.002076	.001974	-.001672	-.002854
P9710	2003-04-23	-.016048	-.016048	.002541	.002311	-.000496	-.001591
P9707	2003-04-23	-.020048	-.019048	.010684	.010080	.017455	.017649
P9710	2003-04-22	-.001048	-.001048	-.000778	-.000982	.003296	.003401
P9706	2003-04-22	-.001048	-.001048	-.000591	-.000800	.003582	.003634
P9707	2003-04-22	-.003048	-.002048	-.000442	-.000349	.001761	.002918
P9709	2003-04-22	-.001048	-.001048	-.000591	-.000800	.003582	.003634
P9709	2003-04-21	-.018048	-.019048	.006663	.006176	-.005638	-.007395
P9706	2003-04-21	-.018048	-.019048	.006663	.006176	-.005638	-.007395
P9707	2003-04-21	-.026048	-.026048	-.001108	.000194	-.013701	-.013632
P9710	2003-04-21	-.019048	-.019048	.006761	.006246	-.006072	-.007570
P9707	2003-04-18	-.009048	-.007048	.001394	.000105	-.002681	-.003886
P9710	2003-04-18	-.005048	-.006048	.007507	.007601	-.001913	-.002503
P9706	2003-04-18	-.004048	-.006048	.007978	.008414	-.001585	-.002330
P9709	2003-04-18	-.004048	-.006048	.007978	.008414	-.001585	-.002330
P9709	2003-04-17	.004953	.004953	.000481	.000897	-.001599	-.000846
P9707	2003-04-17	.008953	.006953	-.000874	.000427	.001337	.002558
P9710	2003-04-17	.004953	.004953	-.000049	.000474	-.001223	-.000480
P9706	2003-04-17	.004953	.004953	.000481	.000897	-.001599	-.000846
P9710	2003-04-16	-.014048	-.015048	-.009866	-.009405	-.010003	-.007690
P9706	2003-04-16	-.014048	-.015048	-.009972	-.009239	-.011368	-.008921
P9707	2003-04-16	-.017048	-.016048	-.011257	-.012361	-.001295	.000788
P9709	2003-04-16	-.014048	-.015048	-.009972	-.009239	-.011368	-.008921
P9709	2003-04-15	.009953	.008953	.004770	.004534	.000162	-.000275
P9707	2003-04-15	.024953	.023953	.007952	.010836	-.008954	-.003938
P9710	2003-04-15	.010953	.010953	.003933	.004036	-.001012	-.001490
P9706	2003-04-15	.009953	.008953	.004770	.004534	.000162	-.000275
P9706	2003-04-14	.023953	.023953	.001796	.001978	.000089	.000654
P9710	2003-04-14	.024953	.024953	.001932	.002116	.000008	.000256
P9707	2003-04-14	.031953	.031953	.006721	.005847	-.002299	-.002977
P9709	2003-04-14	.023953	.023953	.001796	.001978	.000089	.000654
P9709	2003-04-11	.014953	.015953	-.005758	-.006406	.015811	.016705
P9710	2003-04-11	.015953	.016953	-.005559	-.006097	.016687	.017355
P9706	2003-04-11	.014953	.015953	-.005758	-.006406	.015811	.016705
P9707	2003-04-11	.022953	.022953	-.013719	-.012285	.013748	.015368
P9710	2003-04-10	.005953	.004953	-.003794	-.003069	.002832	.003201
P9707	2003-04-10	-.006048	-.008048	-.010277	-.008074	.011787	.015799
P9706	2003-04-10	.006953	.005953	-.005147	-.004370	.001311	.001120
P9709	2003-04-10	.006953	.005953	-.005147	-.004370	.001311	.001120
P9709	2003-04-09	.011953	.013953	-.008818	-.008655	.014282	.015601
P9707	2003-04-09	.008953	.007953	-.004583	-.002970	.009549	.012367
P9710	2003-04-09	.011953	.013953	-.007769	-.007572	.014618	.015895
P9706	2003-04-09	.011953	.013953	-.008818	-.008655	.014282	.015601
P9710	2003-04-08	-.000048	.001953	-.006946	-.007445	.008927	.009691
P9706	2003-04-08	.000953	.002953	-.007730	-.008304	.009343	.010036
P9707	2003-04-08	-.009048	-.009048	-.004302	-.003220	.005007	.006043
P9709	2003-04-08	.000953	.002953	-.007730	-.008304	.009343	.010036
P9709	2003-04-07	-.006048	-.005048	-.004069	-.005490	.002094	.002343
P9710	2003-04-07	-.007048	-.005048	-.003896	-.005174	.002305	.002679
P9706	2003-04-07	-.006048	-.005048	-.004069	-.005490	.002094	.002343
P9707	2003-04-07	-.009048	-.008048	-.001579	-.001246	.009133	.010272
P9710	2003-04-04	.006953	.006953	-.003815	-.003867	.004785	.004345
